RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
255951,300186460,ALG,HALILHODZIC Vahid (BIH),S,15,SOUDANI,,O100'
255951,300186460,GER,LOEW Joachim (GER),S,19,G�TZE,,OH46'
255951,300186460,ALG,HALILHODZIC Vahid (BIH),S,19,TAIDER,,O78'
255951,300186460,GER,LOEW Joachim (GER),S,20,BOATENG,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),S,20,MANDI,,
255951,300186460,GER,LOEW Joachim (GER),S,21,MUSTAFI,,O70'
255951,300186460,ALG,HALILHODZIC Vahid (BIH),S,22,MOSTEFA,,
255951,300186460,GER,LOEW Joachim (GER),N,12,ZIELER,GK,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,1,SI MOHAMMED,GK,
255951,300186460,GER,LOEW Joachim (GER),N,22,WEIDENFELLER,GK,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,16,ZEMMAMOUCHE,GK,
255951,300186460,GER,LOEW Joachim (GER),N,2,GRO�KREUTZ,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,2,BOUGUERRA,,I97'
255951,300186460,GER,LOEW Joachim (GER),N,3,GINTER,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,6,MESBAH,,
255951,300186460,GER,LOEW Joachim (GER),N,6,KHEDIRA,,I70'
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,7,YEBDA,,
255951,300186460,GER,LOEW Joachim (GER),N,9,SCH�RRLE,,IH46' G92'
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,9,GHILAS,,
255951,300186460,GER,LOEW Joachim (GER),N,10,PODOLSKI,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,11,BRAHIMI,,I78'
255951,300186460,GER,LOEW Joachim (GER),N,11,KLOSE,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,12,MEDJANI,,
255951,300186460,GER,LOEW Joachim (GER),N,14,DRAXLER,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,14,BENTALEB,,
255951,300186460,GER,LOEW Joachim (GER),N,15,DURM,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,17,CADAMURO,,
255951,300186460,GER,LOEW Joachim (GER),N,23,KRAMER,,I109'
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,18,DJABOU,,I100' G120'
255951,300186460,GER,LOEW Joachim (GER),N,5,HUMMELS,,
255951,300186460,ALG,HALILHODZIC Vahid (BIH),N,21,MAHREZ,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,12,JULIO CESAR,GK,Y78'
255953,300186461,COL,PEKERMAN Jose (ARG),S,1,OSPINA,GK,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,3,T SILVA,C,G7' Y64'
255953,300186461,COL,PEKERMAN Jose (ARG),S,2,C. ZAPATA,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,4,DAVID LUIZ,,G69'
255953,300186461,COL,PEKERMAN Jose (ARG),S,3,YEPES,C,Y69'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,5,FERNANDINHO,,
255953,300186461,COL,PEKERMAN Jose (ARG),S,6,C. SANCHEZ,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,6,MARCELO,,
255953,300186461,COL,PEKERMAN Jose (ARG),S,7,P. ARMERO,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,7,HULK,,O83'
255953,300186461,COL,PEKERMAN Jose (ARG),S,9,TEO,,O70'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,8,PAULINHO,,O86'
255953,300186461,COL,PEKERMAN Jose (ARG),S,10,JAMES,,Y67' P80'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,9,FRED,,
255953,300186461,COL,PEKERMAN Jose (ARG),S,11,CUADRADO,,O80'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,10,NEYMAR JR,,O88'
255953,300186461,COL,PEKERMAN Jose (ARG),S,13,GUARIN,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,11,OSCAR,,
255953,300186461,COL,PEKERMAN Jose (ARG),S,14,IBARBO,,OH46'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,23,MAICON,,
255953,300186461,COL,PEKERMAN Jose (ARG),S,18,C. ZU�IGA,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,1,JEFFERSON,GK,
255953,300186461,COL,PEKERMAN Jose (ARG),N,12,VARGAS,GK,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,22,VICTOR,GK,
255953,300186461,COL,PEKERMAN Jose (ARG),N,22,MONDRAGON,GK,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,2,DANI ALVES,,
255953,300186461,COL,PEKERMAN Jose (ARG),N,4,ARIAS,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,13,DANTE,,
255953,300186461,COL,PEKERMAN Jose (ARG),N,5,C. CARBONERO,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,14,MAXWELL,,
255953,300186461,COL,PEKERMAN Jose (ARG),N,8,AGUILAR T.,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,15,HENRIQUE,,I88'
255953,300186461,COL,PEKERMAN Jose (ARG),N,15,A. MEJIA,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,16,RAMIRES,,I83'
255953,300186461,COL,PEKERMAN Jose (ARG),N,16,A. BALANTA,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,18,HERNANES,,I86'
255953,300186461,COL,PEKERMAN Jose (ARG),N,17,BACCA,,I70'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,19,WILLIAN,,
255953,300186461,COL,PEKERMAN Jose (ARG),N,19,RAMOS,,IH46'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,20,BERNARD,,
255953,300186461,COL,PEKERMAN Jose (ARG),N,20,QUINTERO,,I80'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,21,J�,,
255953,300186461,COL,PEKERMAN Jose (ARG),N,21,JACKSON M.,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,17,L GUSTAVO,,
255953,300186461,COL,PEKERMAN Jose (ARG),N,23,VALDES,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,12,JULIO CESAR,GK,Y78'
255953,300186461,COL,PEKERMAN Jose (ARG),S,1,OSPINA,GK,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,3,T SILVA,C,G7' Y64'
255953,300186461,COL,PEKERMAN Jose (ARG),S,2,C. ZAPATA,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,4,DAVID LUIZ,,G69'
255953,300186461,COL,PEKERMAN Jose (ARG),S,3,YEPES,C,Y69'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,5,FERNANDINHO,,
255953,300186461,COL,PEKERMAN Jose (ARG),S,6,C. SANCHEZ,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,6,MARCELO,,
255953,300186461,COL,PEKERMAN Jose (ARG),S,7,P. ARMERO,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,7,HULK,,O83'
255953,300186461,COL,PEKERMAN Jose (ARG),S,9,TEO,,O70'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,8,PAULINHO,,O86'
255953,300186461,COL,PEKERMAN Jose (ARG),S,10,JAMES,,Y67' P80'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,9,FRED,,
255953,300186461,COL,PEKERMAN Jose (ARG),S,11,CUADRADO,,O80'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,10,NEYMAR JR,,O88'
255953,300186461,COL,PEKERMAN Jose (ARG),S,13,GUARIN,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,11,OSCAR,,
255953,300186461,COL,PEKERMAN Jose (ARG),S,14,IBARBO,,OH46'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,23,MAICON,,
255953,300186461,COL,PEKERMAN Jose (ARG),S,18,C. ZU�IGA,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,1,JEFFERSON,GK,
255953,300186461,COL,PEKERMAN Jose (ARG),N,12,VARGAS,GK,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,22,VICTOR,GK,
255953,300186461,COL,PEKERMAN Jose (ARG),N,22,MONDRAGON,GK,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,2,DANI ALVES,,
255953,300186461,COL,PEKERMAN Jose (ARG),N,4,ARIAS,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,13,DANTE,,
255953,300186461,COL,PEKERMAN Jose (ARG),N,5,C. CARBONERO,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,14,MAXWELL,,
255953,300186461,COL,PEKERMAN Jose (ARG),N,8,AGUILAR T.,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,15,HENRIQUE,,I88'
255953,300186461,COL,PEKERMAN Jose (ARG),N,15,A. MEJIA,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,16,RAMIRES,,I83'
255953,300186461,COL,PEKERMAN Jose (ARG),N,16,A. BALANTA,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,18,HERNANES,,I86'
255953,300186461,COL,PEKERMAN Jose (ARG),N,17,BACCA,,I70'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,19,WILLIAN,,
255953,300186461,COL,PEKERMAN Jose (ARG),N,19,RAMOS,,IH46'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,20,BERNARD,,
255953,300186461,COL,PEKERMAN Jose (ARG),N,20,QUINTERO,,I80'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,21,J�,,
255953,300186461,COL,PEKERMAN Jose (ARG),N,21,JACKSON M.,,
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),N,17,L GUSTAVO,,
255953,300186461,COL,PEKERMAN Jose (ARG),N,23,VALDES,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,1,LLORIS,GKC,
255953,300186485,GER,LOEW Joachim (GER),S,1,NEUER,GK,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,2,DEBUCHY,,
255953,300186485,GER,LOEW Joachim (GER),S,4,H�WEDES,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,3,EVRA,,
255953,300186485,GER,LOEW Joachim (GER),S,5,HUMMELS,,G13'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,4,VARANE,,
255953,300186485,GER,LOEW Joachim (GER),S,6,KHEDIRA,,Y54'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,5,SAKHO,,O72'
255953,300186485,GER,LOEW Joachim (GER),S,7,SCHWEINSTEIGER,,Y80'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,6,CABAYE,,O73'
255953,300186485,GER,LOEW Joachim (GER),S,8,�ZIL,,O83'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,8,VALBUENA,,O85'
255953,300186485,GER,LOEW Joachim (GER),S,11,KLOSE,,O69'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,10,BENZEMA,,
255953,300186485,GER,LOEW Joachim (GER),S,13,M�LLER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,11,GRIEZMANN,,
255953,300186485,GER,LOEW Joachim (GER),S,16,LAHM,C,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,14,MATUIDI,,
255953,300186485,GER,LOEW Joachim (GER),S,18,KROOS,,O90'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,19,POGBA,,
255953,300186485,GER,LOEW Joachim (GER),S,20,BOATENG,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,16,RUFFIER,GK,
255953,300186485,GER,LOEW Joachim (GER),N,12,ZIELER,GK,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,23,LANDREAU,GK,
255953,300186485,GER,LOEW Joachim (GER),N,22,WEIDENFELLER,GK,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,7,CABELLA,,
255953,300186485,GER,LOEW Joachim (GER),N,2,GRO�KREUTZ,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,9,GIROUD,,I85'
255953,300186485,GER,LOEW Joachim (GER),N,3,GINTER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,12,MAVUBA,,
255953,300186485,GER,LOEW Joachim (GER),N,9,SCH�RRLE,,I69'
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,13,MANGALA,,
255953,300186485,GER,LOEW Joachim (GER),N,10,PODOLSKI,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,15,SAGNA,,
255953,300186485,GER,LOEW Joachim (GER),N,14,DRAXLER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,17,DIGNE,,
255953,300186485,GER,LOEW Joachim (GER),N,15,DURM,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,18,SISSOKO,,
255953,300186485,GER,LOEW Joachim (GER),N,17,MERTESACKER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,20,REMY,,I73'
255953,300186485,GER,LOEW Joachim (GER),N,19,G�TZE,,I83'
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,21,KOSCIELNY,,I72'
255953,300186485,GER,LOEW Joachim (GER),N,23,KRAMER,,I90'
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,22,SCHNEIDERLIN,,
255953,300186485,GER,LOEW Joachim (GER),N,21,MUSTAFI,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,1,LLORIS,GKC,
255953,300186485,GER,LOEW Joachim (GER),S,1,NEUER,GK,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,2,DEBUCHY,,
255953,300186485,GER,LOEW Joachim (GER),S,4,H�WEDES,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,3,EVRA,,
255953,300186485,GER,LOEW Joachim (GER),S,5,HUMMELS,,G13'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,4,VARANE,,
255953,300186485,GER,LOEW Joachim (GER),S,6,KHEDIRA,,Y54'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,5,SAKHO,,O72'
255953,300186485,GER,LOEW Joachim (GER),S,7,SCHWEINSTEIGER,,Y80'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,6,CABAYE,,O73'
255953,300186485,GER,LOEW Joachim (GER),S,8,�ZIL,,O83'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,8,VALBUENA,,O85'
255953,300186485,GER,LOEW Joachim (GER),S,11,KLOSE,,O69'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,10,BENZEMA,,
255953,300186485,GER,LOEW Joachim (GER),S,13,M�LLER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,11,GRIEZMANN,,
255953,300186485,GER,LOEW Joachim (GER),S,16,LAHM,C,
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,14,MATUIDI,,
255953,300186485,GER,LOEW Joachim (GER),S,18,KROOS,,O90'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,19,POGBA,,
255953,300186485,GER,LOEW Joachim (GER),S,20,BOATENG,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,16,RUFFIER,GK,
255953,300186485,GER,LOEW Joachim (GER),N,12,ZIELER,GK,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,23,LANDREAU,GK,
255953,300186485,GER,LOEW Joachim (GER),N,22,WEIDENFELLER,GK,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,7,CABELLA,,
255953,300186485,GER,LOEW Joachim (GER),N,2,GRO�KREUTZ,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,9,GIROUD,,I85'
255953,300186485,GER,LOEW Joachim (GER),N,3,GINTER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,12,MAVUBA,,
255953,300186485,GER,LOEW Joachim (GER),N,9,SCH�RRLE,,I69'
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,13,MANGALA,,
255953,300186485,GER,LOEW Joachim (GER),N,10,PODOLSKI,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,15,SAGNA,,
255953,300186485,GER,LOEW Joachim (GER),N,14,DRAXLER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,17,DIGNE,,
255953,300186485,GER,LOEW Joachim (GER),N,15,DURM,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,18,SISSOKO,,
255953,300186485,GER,LOEW Joachim (GER),N,17,MERTESACKER,,
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,20,REMY,,I73'
255953,300186485,GER,LOEW Joachim (GER),N,19,G�TZE,,I83'
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,21,KOSCIELNY,,I72'
255953,300186485,GER,LOEW Joachim (GER),N,23,KRAMER,,I90'
255953,300186485,FRA,DESCHAMPS Didier (FRA),N,22,SCHNEIDERLIN,,
255953,300186485,GER,LOEW Joachim (GER),N,21,MUSTAFI,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,12,JULIO CESAR,GK,
255955,300186474,GER,LOEW Joachim (GER),S,1,NEUER,GK,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,4,DAVID LUIZ,C,
255955,300186474,GER,LOEW Joachim (GER),S,4,H�WEDES,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,5,FERNANDINHO,,OH46'
255955,300186474,GER,LOEW Joachim (GER),S,5,HUMMELS,,OH46'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,6,MARCELO,,
255955,300186474,GER,LOEW Joachim (GER),S,6,KHEDIRA,,G29' O76'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,7,HULK,,OH46'
255955,300186474,GER,LOEW Joachim (GER),S,7,SCHWEINSTEIGER,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,9,FRED,,O69'
255955,300186474,GER,LOEW Joachim (GER),S,8,�ZIL,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,11,OSCAR,,G90'
255955,300186474,GER,LOEW Joachim (GER),S,11,KLOSE,,G23' O58'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,13,DANTE,,Y68'
255955,300186474,GER,LOEW Joachim (GER),S,13,M�LLER,,G11'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,17,L GUSTAVO,,
255955,300186474,GER,LOEW Joachim (GER),S,16,LAHM,C,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,20,BERNARD,,
255955,300186474,GER,LOEW Joachim (GER),S,18,KROOS,,G24' G26'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,23,MAICON,,
255955,300186474,GER,LOEW Joachim (GER),S,20,BOATENG,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,1,JEFFERSON,GK,
255955,300186474,GER,LOEW Joachim (GER),N,12,ZIELER,GK,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,22,VICTOR,GK,
255955,300186474,GER,LOEW Joachim (GER),N,22,WEIDENFELLER,GK,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,2,DANI ALVES,,
255955,300186474,GER,LOEW Joachim (GER),N,2,GRO�KREUTZ,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,8,PAULINHO,,IH46'
255955,300186474,GER,LOEW Joachim (GER),N,3,GINTER,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,14,MAXWELL,,
255955,300186474,GER,LOEW Joachim (GER),N,9,SCH�RRLE,,I58' G69' G79'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,15,HENRIQUE,,
255955,300186474,GER,LOEW Joachim (GER),N,10,PODOLSKI,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,16,RAMIRES,,IH46'
255955,300186474,GER,LOEW Joachim (GER),N,14,DRAXLER,,I76'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,18,HERNANES,,
255955,300186474,GER,LOEW Joachim (GER),N,15,DURM,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,19,WILLIAN,,I69'
255955,300186474,GER,LOEW Joachim (GER),N,17,MERTESACKER,,IH46'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,21,J�,,
255955,300186474,GER,LOEW Joachim (GER),N,19,G�TZE,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,3,T SILVA,,
255955,300186474,GER,LOEW Joachim (GER),N,23,KRAMER,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,10,NEYMAR JR,,
255955,300186474,GER,LOEW Joachim (GER),N,21,MUSTAFI,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,12,JULIO CESAR,GK,
255955,300186474,GER,LOEW Joachim (GER),S,1,NEUER,GK,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,4,DAVID LUIZ,C,
255955,300186474,GER,LOEW Joachim (GER),S,4,H�WEDES,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,5,FERNANDINHO,,OH46'
255955,300186474,GER,LOEW Joachim (GER),S,5,HUMMELS,,OH46'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,6,MARCELO,,
255955,300186474,GER,LOEW Joachim (GER),S,6,KHEDIRA,,G29' O76'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,7,HULK,,OH46'
255955,300186474,GER,LOEW Joachim (GER),S,7,SCHWEINSTEIGER,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,9,FRED,,O69'
255955,300186474,GER,LOEW Joachim (GER),S,8,�ZIL,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,11,OSCAR,,G90'
255955,300186474,GER,LOEW Joachim (GER),S,11,KLOSE,,G23' O58'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,13,DANTE,,Y68'
255955,300186474,GER,LOEW Joachim (GER),S,13,M�LLER,,G11'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,17,L GUSTAVO,,
255955,300186474,GER,LOEW Joachim (GER),S,16,LAHM,C,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,20,BERNARD,,
255955,300186474,GER,LOEW Joachim (GER),S,18,KROOS,,G24' G26'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,23,MAICON,,
255955,300186474,GER,LOEW Joachim (GER),S,20,BOATENG,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,1,JEFFERSON,GK,
255955,300186474,GER,LOEW Joachim (GER),N,12,ZIELER,GK,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,22,VICTOR,GK,
255955,300186474,GER,LOEW Joachim (GER),N,22,WEIDENFELLER,GK,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,2,DANI ALVES,,
255955,300186474,GER,LOEW Joachim (GER),N,2,GRO�KREUTZ,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,8,PAULINHO,,IH46'
255955,300186474,GER,LOEW Joachim (GER),N,3,GINTER,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,14,MAXWELL,,
255955,300186474,GER,LOEW Joachim (GER),N,9,SCH�RRLE,,I58' G69' G79'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,15,HENRIQUE,,
255955,300186474,GER,LOEW Joachim (GER),N,10,PODOLSKI,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,16,RAMIRES,,IH46'
255955,300186474,GER,LOEW Joachim (GER),N,14,DRAXLER,,I76'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,18,HERNANES,,
255955,300186474,GER,LOEW Joachim (GER),N,15,DURM,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,19,WILLIAN,,I69'
255955,300186474,GER,LOEW Joachim (GER),N,17,MERTESACKER,,IH46'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,21,J�,,
255955,300186474,GER,LOEW Joachim (GER),N,19,G�TZE,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,3,T SILVA,,
255955,300186474,GER,LOEW Joachim (GER),N,23,KRAMER,,
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),N,10,NEYMAR JR,,
255955,300186474,GER,LOEW Joachim (GER),N,21,MUSTAFI,,
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),S,12,JULIO CESAR,GK,
255957,300186502,NED,Louis VAN GAAL (NED),S,1,CILLESSEN,GK,O90'
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),S,3,T SILVA,C,Y2'
255957,300186502,NED,Louis VAN GAAL (NED),S,2,VLAAR,,
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),S,4,DAVID LUIZ,,
255957,300186502,NED,Louis VAN GAAL (NED),S,3,DE VRIJ,,
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),S,8,PAULINHO,,O57'
255957,300186502,NED,Louis VAN GAAL (NED),S,4,MARTINS INDI,,
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),S,11,OSCAR,,Y68'
255957,300186502,NED,Louis VAN GAAL (NED),S,5,BLIND,,G17' O70'
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),S,14,MAXWELL,,
255957,300186502,NED,Louis VAN GAAL (NED),S,8,DE GUZMAN,,Y36'
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),S,16,RAMIRES,,O73'
255957,300186502,NED,Louis VAN GAAL (NED),S,9,V. PERSIE,C,P3'
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),S,17,L GUSTAVO,,OH46'
255957,300186502,NED,Louis VAN GAAL (NED),S,11,ROBBEN,,Y9'
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),S,19,WILLIAN,,
255957,300186502,NED,Louis VAN GAAL (NED),S,15,KUYT,,
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),S,21,J�,,
255957,300186502,NED,Louis VAN GAAL (NED),S,16,CLASIE,,O90'
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),S,23,MAICON,,
255957,300186502,NED,Louis VAN GAAL (NED),S,20,WIJNALDUM,,G90'
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),N,1,JEFFERSON,GK,
255957,300186502,NED,Louis VAN GAAL (NED),N,22,VORM,GK,I90'
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),N,22,VICTOR,GK,
255957,300186502,NED,Louis VAN GAAL (NED),N,23,KRUL,GK,
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),N,2,DANI ALVES,,
255957,300186502,NED,Louis VAN GAAL (NED),N,7,JANMAAT,,I70'
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),N,5,FERNANDINHO,,IH46' Y54'
255957,300186502,NED,Louis VAN GAAL (NED),N,12,VERHAEGH,,
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),N,6,MARCELO,,
255957,300186502,NED,Louis VAN GAAL (NED),N,13,VELTMAN,,I90'
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),N,7,HULK,,I73'
255957,300186502,NED,Louis VAN GAAL (NED),N,14,KONGOLO,,
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),N,9,FRED,,
255957,300186502,NED,Louis VAN GAAL (NED),N,17,LENS,,
